1515, 229, 184
1515, 229, 184
1790, 263, -179
1972, 347, -432
1997, 428, -389
1902, 435, -175
1579, 230, -50
1181, 132, 226
579, 274, 530
113, 370, 736
113, 370, 736
-186, 284, 830
-389, 70, 1055
-485, -35, 1255
-406, -79, 1143
-166, -71, 849
113, 53, 488
366, 116, 222
366, 116, 222
-,-,-
662, -84, 194
544, -37, 174
544, -37, 174
443, -24, 169
440, -15, 200
556, 25, 324
790, 67, 299
790, 67, 299
1113, 226, 252
1315, 371, 226
1452, 369, 275
1525, 327, 424
1551, 327, 574
1561, 363, 628
1578, 338, 614
1578, 338, 614
1580, 204, 632
1491, 107, 628
1364, 89, 536
1301, 125, 419
1360, 171, 255
1465, 212, 110
1616, 284, 3
1616, 284, 3
1834, 367, -176
1992, 340, -398
1916, 275, -317
1564, 396, 103
1221, 428, 428
864, 242, 490
864, 242, 490
439, 264, 679
143, 264, 882
-144, 207, 1046
-189, -80, 985
-231, -124, 983
-169, -20, 756
27, 62, 431
27, 62, 431
238, 122, 153
488, 96, -43
700, 61, -135
700, 61, -135
904, -13, -221
1017, -44, -173
1073, -91, -109
-,-,-
1059, -66, 115
1028, 40, 122
1041, -2, 19
1041, -2, 19
948, 46, 105
874, -19, 258
846, -11, 290
942, 175, 255
942, 175, 255
1069, 268, 328
1124, 218, 525
1150, 112, 691
1232, 116, 627
1306, 205, 575
1307, 220, 574
1307, 220, 574
1249, 176, 560
1170, 151, 474
1104, 130, 351
1059, 157, 290
1035, 177, 302
1042, 168, 317
1091, 141, 267
1158, 106, 242
1158, 106, 242
1299, 125, 219
1573, 181, 112
1840, 286, -30
1992, 360, -63
1986, 363, 10
1840, 354, 152
1629, 194, 196
1629, 194, 196
1256, 165, 399
728, 247, 713
354, 351, 625
102, 467, 553
4, 100, 402
4, 100, 402
-243, 18, 790
-242, -191, 782
-126, -104, 574
82, -20, 410
363, -30, 125
-,-,-
434, -240, -82
445, -218, -56
474, -256, -59
598, -280, -98
729, -237, -109
855, -32, 26
855, -32, 26
1126, 187, 254
1470, 214, 429
1671, 227, 749
1714, 143, 931
1692, 51, 1101
1692, 51, 1101
1662, -83, 1121
1573, 6, 1035
1429, 39, 810
1244, 77, 612
1150, 93, 439
1153, 66, 319
1153, 66, 319
1243, 68, 210
1356, 43, 158
1543, -12, 99
1856, -103, -91
1997, -187, -263
1970, -159, -320
1711, -34, -288
1294, 83, -151
1294, 83, -151
764, 148, 258
320, 123, 680
17, -27, 952
-,-,-
513, -67, 74
398, 86, 353
475, -11, 328
475, -11, 328
762, 5, 266
1156, 96, 310
1521, 70, 408
1707, -6, 535
1707, -6, 535
1784, 4, 600
1727, 128, 644
1663, 253, 645
1550, 232, 706
1398, 142, 677
1398, 142, 677
1225, 118, 598
1067, 141, 467
1003, 157, 418
956, 156, 360
973, 146, 269
1055, 135, 154
1207, 145, 61
1207, 145, 61
1437, 193, -28
1847, 199, -353
1997, 188, -862
1997, 73, -1010
1927, -33, -439
1172, -182, 540
444, -200, 1204
256, -254, 1171
52, 78, 1329
52, 78, 1329
-53, 225, 1266
-,-,-
492, 108, 91
495, 24, 70
495, 24, 70
519, -35, 82
667, -62, -15
836, -16, -13
1001, 61, 87
1001, 61, 87
1164, 22, 135
1319, 145, 367
1482, 270, 440
1566, 294, 541
1634, 164, 688
1634, 164, 688
1709, 51, 717
1747, 13, 611
1668, 64, 473
1471, 75, 356
1304, 61, 281
1304, 61, 281
1235, 80, 196
1345, 138, 75
1529, 215, -63
1794, 215, -300
1990, 213, -574
1997, 215, -607
1881, 150, -263
-,-,-
721, 117, 114
581, 85, 207
581, 85, 207
521, -28, 289
583, -63, 258
722, 5, 195
722, 5, 195
913, 58, 139
1058, 190, 213
1248, 252, 283
1471, 256, 361
1578, 280, 321
1578, 280, 321
1681, 325, 264
1781, 301, 241
1794, 279, 239
1724, 214, 182
1582, 117, 133
1430, 120, 183
1430, 182, 84
1430, 182, 84
1560, 257, -190
1760, 392, -511
1852, 498, -569
1821, 556, -359
1721, 571, -211
1450, 461, -13
915, 488, 481
552, 289, 809
552, 289, 809
-,-,-
281, -157, 75
30, -224, -10
17, -256, 125
17, -256, 125
86, -153, 319
403, -118, 88
797, 91, 6
1276, 263, 92
1276, 263, 92
1591, 372, 343
1788, 232, 595
1921, 331, 899
1972, 291, 689
1997, 202, 489
1997, 105, 391
1997, 105, 391
1997, 87, 413
1997, 90, 294
1997, 40, -121
1997, 170, -252
1950, 350, -198
1583, 437, -100
1047, 458, 187
592, 141, 254
592, 141, 254
50, 189, 878
-269, 257, 1000
-,-,-
246, -106, 53
-82, -207, -20
-82, -207, -20
-333, -213, 230
-268, -234, 393
230, -192, 190
938, 247, 196
1750, 426, 114
1990, 299, 362
1997, 240, 831
1997, 377, 984
1997, 377, 984
1997, 368, 930
1997, 202, 652
