-,-,-
-2, -23, 1013
0, -23, 1012
-3, -21, 1012
-1, -22, 1012
-2, -24, 1012
-2, -24, 1012
-2, -24, 1012
-1, -23, 1012
-2, -23, 1012
-1, -23, 1012
-2, -23, 1012
-2, -23, 1012
-1, -23, 1011
-2, -24, 1013
-2, -23, 1013
-1, -23, 1013
-2, -24, 1013
-2, -24, 1013
-2, -24, 1012
-2, -23, 1014
-2, -23, 1013
-2, -23, 1013
-2, -23, 1013
-2, -23, 1013
-2, -23, 1013
-2, -24, 1013
-2, -24, 1013
-2, -24, 1012
-2, -24, 1012
-1, -23, 1013
-1, -23, 1013
-2, -23, 1013
-1, -23, 1013
-1, -23, 1012
-1, -23, 1012
-2, -23, 1012
-2, -23, 1012
-2, -23, 1013
-1, -23, 1013
-2, -24, 1012
-2, -24, 1012
-2, -23, 1012
-2, -24, 1012
-1, -23, 1013
-2, -24, 1012
-2, -24, 1012
-2, -23, 1013
-2, -24, 1012
-3, -24, 1012
-1, -23, 1012
-2, -23, 1012
-2, -23, 1012
-2, -24, 1013
-2, -23, 1013
-2, -23, 1013
-2, -23, 1013
-1, -23, 1012
-1, -23, 1012
-2, -23, 1013
-2, -23, 1012
-2, -24, 1013
-2, -23, 1012
-1, -23, 1013
-1, -23, 1013
-2, -23, 1013
-1, -23, 1013
-2, -23, 1013
-1, -23, 1012
-1, -23, 1012
-2, -23, 1013
-2, -23, 1013
-1, -23, 1013
-2, -24, 1013
-2, -23, 1013
-2, -23, 1013
-1, -24, 1013
-1, -23, 1012
-2, -24, 1013
-1, -24, 1013
-2, -23, 1013
-2, -23, 1013
-2, -24, 1013
-2, -23, 1013
-2, -23, 1013
-2, -23, 1013
-2, -23, 1013
-2, -23, 1013
-2, -23, 1013
-2, -23, 1013
-2, -23, 1013
-2, -24, 1013
-2, -24, 1013
-2, -23, 1013
-1, -23, 1013
-1, -23, 1013
-1, -24, 1013
-2, -24, 1013
-2, -24, 1013
-2, -24, 1013
-1, -22, 1013
-2, -23, 1013
-2, -23, 1013
-2, -23, 1013
-2, -23, 1013
-2, -24, 1013
-1, -23, 1012
-1, -23, 1012
-2, -23, 1013
-3, -24, 1013
-3, -24, 1013
-2, -24, 1013
-2, -24, 1012
-1, -23, 1013
-2, -24, 1013
-2, -24, 1013
-2, -23, 1013
-2, -23, 1013
-2, -23, 1012
-1, -23, 1012
-2, -24, 1013
-2, -24, 1013
-1, -24, 1013
-2, -23, 1013
-1, -24, 1013
-2, -23, 1013
-1, -23, 1013
-1, -23, 1013
-2, -24, 1013
-2, -24, 1013
-3, -24, 1014
-1, -23, 1013
-1, -23, 1013
-1, -23, 1013
-2, -23, 1012
-2, -24, 1013
-2, -24, 1012
-1, -23, 1013
-1, -23, 1013
-1, -23, 1013
-2, -24, 1012
-2, -23, 1013
-2, -23, 1013
-1, -23, 1013
-1, -23, 1013
-2, -23, 1013
